Accession,TotInt_126C_Ecoli_12prot_MS2,TotInt_127N_Ecoli_12prot_MS2,TotInt_127C_Ecoli_12prot_MS2,TotInt_128N_Ecoli_12prot_MS2,TotInt_128C_Ecoli_12prot_MS2,TotInt_129N_Ecoli_12prot_MS2,TotInt_129C_Ecoli_12prot_MS2,TotInt_130N_Ecoli_12prot_MS2,TotInt_130C_Ecoli_12prot_MS2,TotInt_131N_Ecoli_12prot_MS2
P15373,2661.3,2976.9,1661,2468.9,2583.7,2287.1,2680.2,2882.4,2527.4,2033
P29012,11205,11892,10467,12676,14891,11956,14344,13320,11972,13654
P0ACJ0,2144.2,2251.7,2208.7,2569.1,2896.3,2451.3,2668.6,2587,2450.7,1862.3
P0A9Q5,22159,21051,20256,21682,23409,20853,25649,25313,21251,22026
P26616,1118.2,1350.8,1124,1099.9,1642,1104.2,1308.3,1591.7,1275.9,1205.9
P76329,2629,3140.1,2531,2822.8,4163.5,2651.8,3303.5,3182.8,2930.8,2571.2
P76594,569.72,274.63,537.18,503.81,536.81,341.89,417.21,508.55,539.42,676.22
P07813,3464.2,3547.5,2783.4,3666.8,3730.1,3052.5,3378.9,3785.1,3197.5,3651.3
P09127,5118.6,5135.2,4679.4,5654,6198,4714.8,5822.2,5604.9,5112,4833.2
P67910,2549,3086.2,2737.2,2666.2,3410.5,2661.5,3279.4,3261.6,3227.5,2426.2
P77748,1687.9,1311.8,1558.1,1355.3,1897.2,1721.4,1575.7,1640,1537.4,1988
P00452,13491,10544,23866,9257,19458,7197.5,12041,14309,12429,13638
P0AC19,4684.7,5276.8,5353.6,5456.1,5854,5464.7,6180.4,5375.4,5451.1,5516.9
P0ACB0,956.92,1192,940.68,914.07,1272.6,1063.1,1271.3,1273.8,1245.4,945.26
P0A9G6,14760,18368,13339,16722,19977,13957,18406,18943,16180,14230
P0ACD8,2158,2187.1,2117.9,1936.6,2556.4,1716.8,2657.9,2546.6,2122.8,2237.5
P38521,2955.9,3446.1,3031.1,3306.6,3270.7,2958.8,3299.1,3702.9,3273.3,3413.3
P0AC81,12752,17087,14410,15100,17559,14281,15339,16270,15347,13609
P60340,1153.2,1202,1145.7,1336.9,1255,1502.4,1345.7,1278.6,1310.2,1181.5
P60782,1238.1,958.27,872.11,726.81,1142.9,925.49,764.44,1040.9,1140.1,1063.2
P31224,3185.6,7427.6,3544.1,5482.3,7025.8,4940.4,4686.1,5400.5,6237,10163
P52647,27418,27374,27508,27966,34517,2739.5,31156,29118,25750,28459
P61175,5704.4,4066.5,8486,3955.2,7343.4,785.12,4947,5582.4,5513.7,6421.3
P08839,1900.3,1869,2457.8,2128,2524.7,775.1,2364.4,1986.6,2518.1,2017.8
P08997,14096,14203,8467.8,13600,15315,10244,18636,19589,16645,18310
P21369,1737.6,2273.7,1642.7,2052.4,2981.4,1700.1,2115.9,2119.4,2213.6,2172.5
P0A9M0,12930,11334,12280,12338,14037,11855,13898,12829,12297,12906
P60240,619.23,938.21,1460,857.02,910.71,708.79,805.19,1024.2,821.33,606.8
P0A705,3544.9,3322.9,3846.8,3706.2,4116.6,3859.2,3713.5,3421.3,3721.1,3627.4
P13035,18241,15029,16310,21582,19330,16441,19432,19049,16761,18884
P60752,2211.1,1953.2,2147.4,1839.5,2318.5,1604.1,2127.5,2120.8,2283.4,2300.4
P25536,166.13,500.75,389.48,167.7,568.9,374.92,215.59,454.74,227.76,339.08
P0AF50,6636.7,7662.2,5546,7298.4,8820.4,6512.5,7742.9,7659.1,6854.5,6312.1
P33025,2485,3447.7,2463.6,3166.3,4067.2,2943.3,3470,3754.1,3253.9,2687.7
P0AEM4,4510.4,6084.8,4773.3,5210.6,6677,4671.2,5298,5373.6,5482.7,4445.5
P06993,452.16,526.79,603.56,734.2,612.46,400.92,712.05,614.24,418.44,612.98
P00956,1921,1522.7,1792,2034.5,1947.3,2014.8,2194.6,2356.4,1911.1,1921.2
P69428,8551,8605.7,9244,9946.3,10025,8511.1,10353,9535.8,8991.1,9139.1
P06971,256.32,369.82,257.33,271.13,226.78,193.57,347.38,297.94,163.38,227.99
P16659,6801.5,6683.1,6899.3,7577.4,9172.5,6693.6,8801.6,8562.1,7169.7,7251.8
P76129,730.15,558.78,611.5,866.77,770.12,636.71,609.81,826.94,743.79,818.22
P30870,1737.6,1885.9,1941.8,1856.2,2053.2,1790.6,2070.7,1937.6,2003.5,1891.4
P45523,9425.1,12402,10467,10841,13637,10621,12575,12232,11517,9723.1
P09373,12556,11457,10930,13043,13680,12336,14384,13058,11370,13262
P20966,1380.8,1736.1,1508.3,1611.5,1762.6,1567,1790.5,1724.1,1815.5,1753
P0ADV9,2953.6,2549.7,2968.2,2918.1,3068.7,2934.5,3332.5,3359.3,2725.4,2884.7
P0A9H5,1652,1916.2,1969.6,2422.1,2222.2,1932.4,2509.8,2223.3,2194.1,1929.8
P33919,966.17,875.55,800.51,928.23,1254.8,920.23,1499.6,1153.4,912.73,1122.1
P23721,5461.3,6269.4,4929.1,6895.3,8351.8,5144.3,6889.7,6885.3,5858.3,6362.5
P31060,2233.6,2788.2,2417.8,2699.8,2460.7,3096.1,2556.1,2930.2,3107.3,2528.9
P31060,1352.3,1533.9,1368.1,1322.9,1671.1,1448.9,1804.2,1675.2,1382.4,1484.7
P11071,1632,2201.1,1602.9,2263.9,2762.5,1859.6,1947.2,1924.4,2242.5,2521.6
P07762,6801,7312.3,7216.1,8422,7640.8,6880.7,7210.3,8036.5,7169.3,7981.4
P77615,2211.7,1673.4,3044.7,1792.8,3101.8,1627,2589.3,2748.7,2389.4,2886.2
P07650,171.55,715.55,300.49,498.39,572.76,501.39,408.79,436.29,453.75,405.73
P0AEM4,2609.1,3681.2,2472.6,2886.9,4196.5,2792.8,3169,3084.1,3088.6,2443.3
P77399,18760,17300,18531,20186,20915,18848,20663,20737,19471,19293
P76055,908.5,772.6,1101.4,1068.9,1166.8,1003.3,1078.8,1028.9,923.04,840.15
P31142,7007.2,9977.8,6859,8674.1,9384.6,8030.2,8437,9435.1,8862.2,7435.8
P62620,6719.2,7695.4,7922.1,9921.7,9394.9,7849.5,10333,8276.8,9274.1,8689
P0CE48,65422,74900,60033,77384,100490,65028,77557,81136,70948,76500
P25737,1848.7,1949,1965.3,2622.9,2124,2102.2,2420,2054.6,2349.9,2272.3
P00887,1136.3,834.66,1397.7,1070.9,1745.5,1073.6,1018.2,1206.7,1127.5,1024.4
P0AB91,8460.4,7534.4,10217,7057.9,11159,5684,8638.9,9252.4,7829,8511.7
P0ABZ6,18614,19721,17018,19171,21768,18162,22073,21613,19239,19301
P0AAI3,2716.6,2630.3,2294.7,3322.4,3503.5,2606.2,3055.3,3084.5,2870.6,2822.8
P16525,1253,931,1229.6,898.78,984.36,1167.9,906.53,1083.3,1059,1176.5
P0AGC3,5924.3,5972.1,5500.4,6013.4,6632,6404.6,6773.4,6263.1,5938.4,6085.9
P0C0U4,880.54,752.74,697.07,3899.7,1422.8,2278.9,1588.3,2252,1465.3,3102.2
P0AFK0,12968,13583,12424,14832,14724,13709,16463,16507,14191,14650
P0AD96,469.13,620.6,357.54,564.12,537.34,478.99,678.31,467.1,644.56,539.19
P02924,6693.6,10923,6858.5,7787.8,10885,8097.1,8013.1,8639.3,9049.2,9964.9
P26365,1301.5,1381.2,1187.2,1197.5,1542.2,1015,1335.4,1193.1,1183.3,1092.8
P42593,7643.6,6647.8,8202.1,7045.8,9433.9,5679.1,7980.2,7727.6,7202.7,7874.9
P36929,748.01,664.33,978.66,736.35,1318.4,131,1181.5,722.5,730.45,1156.7
P06612,1174.9,1018.1,1045.2,1350.7,1390.2,989.18,1461.6,1601.7,1297.5,1450.7
P0A8Y3,5828.6,7698.7,6933.2,7384,8732.7,7640.6,8050.9,7994.2,7704.5,7163.9
P24188,1402.3,913.05,1080.1,1247.2,1508,1610.2,1196.9,1037.8,1185.3,1432.4
P39160,1446.5,1546,1375.8,1533.3,1960.4,1147.5,1577.9,1410.2,1472.9,1089.7
P0A7B8,21776,22541,20933,22372,24669,21309,23938,24624,22156,23012
P45425,876.54,1137,1061.3,1095,1478.5,1016.8,1280.3,1178.8,1631.2,1165.5
P0A812,497.43,529.15,629.33,580.38,700.42,755.58,699.04,706.13,537.15,584.51
P03023,373.03,669.66,382.94,378.98,429,469.35,403.61,619.12,279.69,454.11
P09831,5196.7,4864.7,5169.7,4804.2,5422.4,4924.7,5405.6,5175.9,5083,5115.7
P06993,3339,3183.9,5237.6,3592.2,3429.2,2862.5,3552.4,3681.4,3322.3,3798.2
P75818,2215.4,1511.1,2806.7,1937.1,2610.5,1373,1886.9,2220.5,2370.5,2390.2
P23909,3732,3763.3,3962.5,4203.1,5188.6,3819.8,4719.4,4663.2,4364.8,4816.1
P22259,35598,34222,30278,37361,40814,32296,40046,39423,32882,34447
P0ABX8,2039.1,2082.3,2128.2,2358.3,2751.9,2443.4,2594.2,2880.9,2491.5,2395.4
P0CE48,25954,23912,25607,32311,33656,26276,34552,33013,30045,31095
P0A7G6,879.72,785.89,941.51,1203.3,901.91,777.03,1608.2,1175.8,1163.5,1345.4
P0A8Y5,2657.4,3527.3,2885.7,3627.9,4333.7,2744.3,3988.2,3899.5,3124.2,2676.9
P0A6Q6,731.46,802.26,626.5,774.8,1409.4,836.09,761.89,942.62,1110.7,1022.8
P0A7E5,773.97,686.41,649.24,711.45,886.59,684.82,1200,1003.5,774.01,1130.2
Q47690,1577.8,2326.1,1773.2,2021.8,2430,1828.5,2519.5,2061,1891.8,1835.7
P33030,881.04,986.81,1004.5,972.3,1170.9,744.07,894.42,1019.8,830.14,956.93
P52108,5173.3,5901.2,4986.3,6145.3,6338.6,5045.1,6855.9,6843.5,5953.9,5696.3
P0A6Y8,8499.6,11499,8854,10047,12332,9936.5,10447,10780,10697,9307.2
P0A6Y8,2876.3,2634.7,2550.8,2494.3,3497.7,2475.3,3424.6,2840.9,3040,2425.4
P31455,791.16,842.84,852.59,1027,750.16,593.59,738.94,949.08,906.94,724.65
P24255,1324.3,1737,1203.2,1837.4,1935,1691.8,1503.8,1653.7,1698.8,1517.7
P05791,673.4,628.63,582.22,764.47,838.61,759.99,729.05,874.62,774.54,616.55
P0AD12,3551.9,3675.7,3560.6,3962.4,5042.1,3709.7,4653.6,4485,3829.6,3557.8
P76273,4037.2,4450.5,3896.6,4844.8,3712.8,4077.5,5071.4,5654.3,4597.2,4444.8
P0AGI1,2202,1594.2,2036.6,1896.5,2507.4,1600,2232.1,2070.4,1780.3,1849.7
P18776,106.32,160.83,65.148,0,162.69,133.03,182.02,176.8,145.28,111.76
P76172,1110.6,1549.9,1298.6,1296.3,1864.8,1145.8,1489.7,1223.5,1542.9,1118.5
P13482,3387,3103.1,3094.1,3245,3971.3,2606.8,4166.2,3945.3,3247,2752.2
P0AEZ3,5762.2,5788.9,5427,6306.2,6883.2,5068.4,6911.7,6303.9,5784.1,5117.1
P31120,5248,4118.2,4840.2,6653.6,6763.2,5064,6852.9,6555.4,5982.8,5283.8
P0AC51,5572.4,6879,5528.5,5983.9,7563.6,5731.5,6435.4,6608.8,5742.4,5079.7
P05041,848.6,1199.2,700.64,1062.5,1052.1,787.85,877.38,1022.8,909.1,963.91
P0A800,5419.7,7373.4,4852.5,5942.7,8109,6058.4,6271.1,6435.9,5554.6,4390.1
P07813,1286.8,961.34,1156.2,1324,1308.1,1112.6,1353.9,1309.5,1101.5,800.4
P0AC62,1071.9,1597.5,1169.9,1341.1,1438.1,1208.5,1328.6,1378.6,1071.9,1294.7
P69488,2156.5,3501.6,2445,2751.6,4651,2342.6,3418.1,2991.5,3450.1,2374.7
P39180,2295.9,2319.1,2358.6,2345.6,2840.5,2465.1,2307.7,2497,2270.2,1944.8
P30870,380.79,340.33,611.72,463.93,553.74,478.64,605.58,589.46,617.2,714.24
P0AEE5,2303.4,2697.3,1897,3214.8,3253.9,3170.6,3349.3,2469.2,2627.8,2511.8
P0A8M0,4412.2,5678.2,4383.8,6221.1,6648,5483.7,5564.6,5789.2,5772.3,6975.5
P16659,4583.2,5490.5,4619.1,6466,7691.1,4877.6,6990.9,6050,5850.6,5768.7
P67910,2556.8,4281.8,2428.1,3607.4,4381.3,2842.9,3436.5,3730.8,3508.7,3541.9
P03004,3365.5,3140,3402.6,3286,3636.3,3085.8,3502.4,3449,3091.8,3015.7
P33012,627.39,1089.3,917.99,1255.6,1567.7,1073,1068.1,1074.5,1110.7,965.14
P21888,4615.8,4434.5,4582.7,5287.4,5308.7,4713.4,5593.7,5634.1,4770.2,4790.9
P19926,2086.5,2534.7,2050.3,2863.4,3354.8,1509.3,3444.5,2747,2868.4,2296.5
P76256,1693,2070.8,1628.5,2197.5,2247.2,1478.2,2392.9,1805.1,1970.4,1790.8
P24182,5892.7,5005.8,6065.5,5664.7,7167.8,4943,6512,6079,5817.2,7002.5
P09152,4506.9,4029.7,4480.2,4812,5236.2,4450,4982.7,4667.1,4294.8,4492.6
P31554,1262.1,1290.3,929.15,1244.4,1491.5,900.6,1297.3,1308.8,1195,820.63
P0A7R5,47591,47039,47996,52456,59650,47394,58257,55777,50335,46799
P38521,3116.9,3410,3381.5,3484.5,3740,3553.2,4260.7,4111.3,4168,4178.8
P36655,2146.5,2145,1876.4,1961.6,2017.2,2011.6,2097.3,1989.9,2152.9,1999.8
P0A9B2,132960,123800,128510,139010,152930,115720,149090,147100,125370,133430
P0ACL2,2341.5,3280.2,2318.3,3092.2,3375.8,2620.9,2690,3044,2623.5,2501.3
P08368,19175,17338,19486,20742,22467,19509,20088,21294,19623,20406
P0AFJ5,22723,22880,22174,23513,27550,21982,26834,26242,23932,23891
P0A9Q1,14323,16527,12880,13704,14380,15680,15392,14079,14324,15938
P0A7I4,15271,16721,15946,20169,21112,16139,18570,18704,16783,17074
P0A6Y1,21519,26112,24363,27334,30582,26112,27594,27733,26165,23283
P76291,10840,11819,11168,11897,13500,12257,13988,13128,11752,10600
P07001,2198.8,2013.2,1985.4,2585.2,2752,2467.4,2548.9,2514.6,2397,2171.1
P75777,972.9,1009.3,868.82,870.9,1131,1039.5,1110.5,969.35,1152.1,1024.7
P0ACM2,1591.4,1560.9,1696.9,1743.5,2124,1833.2,2108.8,2067.5,1748.9,1822.9
P37626,926.35,928.17,733.46,994.3,807.88,1065.3,895.44,1232.7,844.46,1139.4
P0A9J0,3378.3,3869.3,3404.4,4274.3,4793,3548,3819,4185,3687.3,5022.9
P0ADS6,58688,39942,40064,53628,59273,58001,60880,57505,54646,53259
P37759,4177.7,5072.7,4147,4712.7,6828.9,4076.2,4961.6,5439.5,5074.7,4151.5
P60906,505.97,424.85,435.59,1808.4,722.64,497.46,801.1,586.66,315.68,540.05
P0ABV6,3149.6,2612,2814.4,3480.8,3582.8,3102.8,3691.8,3626.3,3180.6,3356.5
P04993,587.62,602,594.04,768.51,768.54,745.64,593.35,617.46,790.6,725.49
P0CE48,81469,87344,78034,110540,106600,87550,99889,104320,88427,97239
P77674,7136.8,7273.3,8056.5,8175,9346.4,6570.7,8200.5,8251.8,7083,7421.1
P0ABK2,11179,10101,10028,10399,11841,9348.6,11871,11893,10102,10855
P0A6L0,17690,21555,17671,20946,26744,19718,23607,23459,20773,19696
P05459,4840.4,4310.7,4262.3,4913.6,5369.3,4418.6,5767.2,4823.2,4483.9,4623.7
P0A6P1,26709,40734,31384,32275,42506,31319,38609,38456,35076,26930
P0ABH7,1068.5,1144.9,1057.2,893.7,1547,614.44,1163.3,1110.3,1324.5,1530.8
P42593,4528.7,4952.4,5058.7,4631,5975,936.34,5838.3,5432.1,5014.1,5588.5
P0A786,12822,13126,13069,12697,16176,2714.1,14205,14401,13540,12472
P33570,12328,10962,11963,13379,12608,11511,14836,13905,11878,11980
P0A9P0,2373.7,2032.9,2259.5,2472.7,2765.1,2566.9,2929.5,2779.3,2610,2409.3
P0A9P0,2220.4,2123.7,2302.5,2539.6,2837.2,2301,2723.5,2341.4,2425,2212.4
P23843,3508,3274.7,2838.4,3914.3,4405.2,3985.3,4141.4,4355.4,3450,3207.9
P0ABK9,1672.7,1380.8,2590.9,1469.5,1700.6,1220.7,1206,1532.4,1521.3,1908.5
P31069,8300.3,10957,8354.5,9651.9,12557,9029.3,10509,10974,9880,8794.8
P21829,1029.3,1283.6,934.24,1397.7,1694.7,1016.9,1237.9,1178.2,1222.4,851.4
P31660,1680.6,1656.6,1920.2,2169.3,2100.4,1790,2279.2,2174,1765.9,1847.1
P77399,819.71,866.93,1069.2,1090.7,1167.7,1038.7,1110.8,1048.2,1059.8,1326.6
P0A7D4,21982,22481,25304,22699,35992,16752,30101,31204,27053,27305
P0A6L4,910.74,1031.4,680.38,867.91,1319,846.79,1010.9,1034.2,864.89,1245
P0A9M0,48706,46053,45663,54220,53277,50231,53916,54282,49402,53580
P0A9M0,11576,10689,12383,12500,12482,11923,13698,13391,11905,13000
P0AES4,6586.7,6112.4,5635.4,6556,7359.3,6496.9,7111.2,7113.2,6294.2,6890.5
P0A6D3,923.6,1213.4,1055.3,1140.4,1410.5,1023.2,1259.6,1319,1257.4,853.18
P0AEG6,2507.8,4322.7,2368.6,3376.6,4243.8,3082.7,3372.9,3747.4,3391.6,3311
P76143,5033,5351.4,5283.4,6062.2,6617.1,5154.7,6375.9,5841.1,5176.8,5743.6
P33602,18561,20791,17568,21575,24062,19448,20418,21174,20636,28046
P23256,5263.6,7854.7,4435.2,7406.8,9363.1,6836.9,7182.1,7581.9,7498.4,7991.8
P06988,5060.3,6415.2,4766,6097.7,7476.2,4652.2,6777.1,6183.8,5669.6,4733.2
Q46803,17435,16173,15152,18264,19618,16201,19246,18709,15831,16152
P0ABB4,10119,15658,10016,13200,19594,11425,14154,13728,13296,11204
P39180,1027.8,1092.4,996.95,1254.2,1409.6,1296.7,1363.5,1576.4,1530.4,1117.9
P0ABH9,2788.8,2964.9,3293.9,3083.4,3218.4,3531.2,3754.5,3188.7,3096.4,3255.7
P07649,2432.6,2790.1,2639.5,3098.8,2938.4,2650.1,3048.1,3408,2909.7,2907.8
P0AF48,558.58,786.44,692.84,789.78,809.77,478.34,694.45,729.59,755.85,520.35
P0A7V0,29419,26991,29887,31596,34221,29473,34716,32737,31052,30667
P0A8S1,1700.9,1737.3,1577.3,1978.2,2216.6,2193.3,2276.1,2464.9,1890.2,1977.5
P39407,1056.3,863.57,762.23,1017,941.66,1072.8,1198.7,1338.1,860.59,999.12
P07604,1242.7,1234.6,1078.2,1326.7,1355,897.98,1525.5,1262.6,1295.6,910.83
P13857,1347.7,1737.1,1502,1625.7,2151.7,1481.9,1527.8,1526.5,1648,1702
P05793,2592.8,2129,2351.7,2392.4,2836.7,2224,2619.3,2608.1,2212.4,1494.1
P0AG90,2729.5,2980.9,2710.1,3210.1,3592.3,2687.7,3401.2,3326.2,2943.6,3009.3
P0AFX9,3110.7,3031.4,2781.5,3219.8,3418.4,2884.4,3492.7,3195.4,2734.2,2855.3
P42904,2339.3,2831,2240.3,3011.5,2959,2607.6,2748.2,3314.7,3056.6,2119.6
Q46938,919.28,1769.3,987.18,1166.4,1625.6,1151.8,1618,1191.1,1077.6,1058.4
P75838,4810.5,5769.5,5185.7,6647,10065,4737,5080.5,5393,5414.6,5331.9
P0ABS1,1189,3325.5,1873.7,2272.8,3362.3,1973.6,1877.6,2165.1,2460.4,2566.1
P60240,1761.9,1609.1,1453.9,1863.1,2180.2,1705.5,2050.8,1738.2,1662,1353.9
P76008,140.77,142.64,158.57,110.61,388.29,378.01,186.36,172.24,540.46,194.89
P05827,508.74,713.9,546.02,837.85,1146.2,605.9,774.35,949.53,748.32,788.66
P0A8G0,1821.8,1799.9,2341.4,2163.8,2683.7,2285.7,2378,2354.7,1855.8,2148.1
P69924,2852,3784,2915.4,3945.9,4724.8,3820.6,4264.3,4143.7,3702.7,3394.3
P08200,20825,26686,20726,24362,30002,22166,26398,26465,24459,20432
P62768,40294,45546,38550,44584,49707,43801,50093,46073,42471,42328
P15042,422.03,228.78,394.76,327.49,528.99,154.44,435.04,458.08,550.13,294.06
P04825,3475.5,3463.3,3203.9,3908.8,4601.1,3449.2,4183.5,3822.8,3701.4,3284.5
P64463,13658,14971,12666,14303,16360,14720,15650,15705,14704,13250
P23331,1478.2,1833.3,1532.5,1671.3,2011.1,1545.3,1676.8,1785.4,1560.8,1494.4
P0A9W3,8955.3,10286,7775.9,10409,11702,8285.8,9007.6,10391,9626.5,13116
P37645,1602.4,1926.5,1890.8,2048,2004.8,1928,2290.5,2493.9,2103.6,2308.2
P76113,2702.3,2940.8,2092.2,3694.8,3699.6,2871.6,2674.8,3030,2887.5,4200.8
P0A7D7,267.52,324.94,261.99,321.87,370.45,351.74,180.06,446.6,256.13,286.46
P0AEX9,3036.7,3406.4,2327.8,2831.7,3002.3,2466.6,3442.6,3109.9,2787.5,2748.7
P0AEX9,5358.7,7116.7,5462.3,5835.7,8068.7,5811.8,7087.3,6857.2,7010.2,6160.8
P00363,9798,10571,9265.4,10756,11594,9198.1,10849,11154,9932.5,10022
P0A8Q0,2523,2574.9,1932.9,2691.2,2576.6,2420.6,2652,2637.5,2737.7,2553.6
P0A8E7,9828.1,11706,9985.6,10903,12899,10271,11650,11703,10608,10253
P0AEI1,1624.4,2144.1,1181.5,1796.9,2234.7,1461.1,1540.5,1514.2,1910.9,2565.2
P00956,4703.5,3474.3,5971.7,3941.4,6309.3,3129.7,6573.8,5143.1,5712.8,4666.3
P0AGC3,1664.5,1263.5,1363.4,1436.2,1391.5,1336.4,1372.4,1544.2,1320.9,1618.7
P76458,18375,25607,17704,23478,31799,18439,27323,23603,21681,19826
P31460,2229.4,1758.4,1686.1,2189.6,2391.5,1593.1,2405.2,1928.8,1935.3,2025
P39187,14891,19034,16458,17616,20431,16152,17243,18695,16654,16360
P0AG80,4555.5,4334.3,3456.6,4598,5349.4,3777.3,5326.9,4717.7,4977.3,4392.5
P09148,1729.9,1949.6,1734.7,1611.1,1722.9,1572,1616.6,1725.3,1449.5,1398.5
P0AE37,9424.6,11049,9325.1,11029,12812,9636.8,10717,11488,9248.7,9501.1
P39160,4174.6,5839.4,4120.2,5142.5,5854.9,3836.2,4893.4,4979.6,4703.9,5733.4
P0ACF8,12618,15510,13452,14352,15040,13384,15033,14581,13942,13416
P0AEM9,5122.3,6228.3,5059.2,5922.9,6570.9,5430.8,6077.2,6051.1,5421.9,4644.4
P0AEM9,15978,18085,16204,15430,21623,16890,20645,17501,19003,15593
P28629,5885.6,6142.8,4895.9,6749.8,6955.4,4755,5852.1,6574.4,5847.5,5563.9
P0AE52,8991.4,12932,9641.1,10885,15852,9644.8,12797,12327,11086,9138.9
P0AC86,25839,22929,23061,25083,26809,23271,28638,25918,23502,23979
P39401,1000.3,882.25,850.11,1050.6,805.18,801.52,1176,1041.3,1025.6,918.19
P0CE48,37586,43058,34994,41759,47885,36744,39940,41664,37608,39235
P37759,1277.8,1223.9,1044.5,997.35,1300.9,865.82,1134.3,1140.8,1130.5,890.33
P18956,1027,1037.5,1427.6,892.95,1672.2,730.61,1286.7,1118.8,1194.8,924.28
P25516,27891,22481,34444,22889,31013,2157.3,28497,29711,27104,27163
P0A9M0,56420,60349,55992,61278,68156,62208,64292,63125,60703,70694
P0A9K3,4037.2,4081.4,3358.6,4796.7,5131,3830.5,5245.9,4800.4,4780.5,4011.5
P0AA43,1496.4,1946.3,1748.9,1932.4,2075.8,2005.8,1188.8,1600.6,1324.4,1892.1
P0AC33,35929,33887,30517,36720,38466,29811,39244,38428,30931,30671
P0C054,2259.9,2667.1,3028.2,3047.2,3564.2,3516.1,4054.6,3413.2,3430.9,3388.2
P0AFM4,7641.8,11400,7684.5,10509,12041,8869.6,11120,9189.3,10442,11445
P0A6V1,7113.8,6113.1,6343.3,7358.7,7245.3,6565.7,7554.6,7233.9,6270.7,7113.3
P0A7I0,2915.9,2617.8,2977.2,3284.9,3272.7,2693.5,3128.9,3506.4,3293.8,3160.5
P07118,7230,6715.6,6810,7778.5,7542.4,6590.4,6923.2,7934.4,6284.1,7825.1
P09148,37395,43091,36190,42461,45648,38529,40284,43878,39847,42462
P76208,1975.1,2841,2122.3,2282.4,2828.2,2055.4,2350.6,2549.7,2279.6,2078.2
P0A825,3933.5,3720.8,3224.2,4137.9,4643.8,3230.5,4127.7,4740.8,3612.6,3524.5
P23847,53650,53002,57960,51947,64234,36034,59746,63048,54892,53482
P0AG84,1889.4,1542.8,1680.3,2120.8,2044,1611,1847.2,1959.4,1803.9,1761.7
P0AFG8,19438,18797,17502,20519,21873,17611,20316,21051,17501,17879
P0ACJ0,20109,25253,18573,25712,30445,22736,24021,25242,25056,28365
P69922,1384.4,1720.5,1254.2,1548.5,1712.9,1481.7,1554.5,1726.7,1842.8,1178.8
P22188,1259.7,1120.2,1323,1377.9,1531.2,1329.8,1449.9,1466.3,1231.5,1605.8
P00509,32046,33673,28825,35597,39878,31908,39554,37475,32233,32927
P33362,3836.8,4813.4,4050.6,4640.1,5130.1,4192.3,5526.7,4818.9,4732,3982.1
P12008,4700.8,5149,4228.3,5467.8,5808.5,4357.3,5473.2,6048,5371.4,4401
P0A9C3,1373.2,2386.8,1852.8,1664.7,3014.8,1394.2,2639,2328.4,2457.9,1802.6
P05055,12974,14215,13363,14078,16078,14716,15226,16051,13908,14749
P05100,2024.1,3187.2,1755.9,3091.3,3416,2501.2,2341.4,2954.4,2719.8,3076.2
P76116,2548.3,2718.4,2279.3,3026.1,3209.5,2413.8,3107.1,3330.8,2686.7,2453.8
P0A9M8,107.12,138.43,153.12,142.37,265.91,196.41,401.5,139.11,151.52,132.37
P31802,1307.3,1185.9,1195.4,1479.4,1430.3,1373.6,1666.4,1415,1773.3,1846.5
P0A817,4916,6347.3,4649,5530.8,6852.2,3823.2,5970.5,6187.3,5072.7,3973.3
P63177,705.38,906.5,534.94,551.84,913.3,581.77,744.85,704.84,664.57,608.26
P02918,359.56,411.23,452.82,513.08,541.1,208.71,595.8,696.06,446.06,252.66
P00370,7021.4,5711.8,6757.6,6744,7993.9,6687.9,7924,7404.6,6780.6,5717.2
P0AEL6,15027,14331,14464,15197,14346,13583,16151,15688,14273,13922
P05042,3903,4256.8,3444.4,4401.3,4468.3,4230.4,4434.7,5150.6,4126.2,3727.8
P33920,570.9,1102.1,497.91,733.39,1004.4,703.89,779.65,915.37,610.66,973.09
P36683,6254.5,5910.6,5380.1,6420.3,7376.2,6149.5,7764.6,6833.5,6526.9,5983.6
P00561,4276.3,3800.4,3754.8,4462.8,4776.7,4137.5,4676.2,4561.4,4231.5,4178.8
P00961,23511,23791,22257,26220,26890,22600,27503,27365,23362,23248
P64604,12064,11384,11616,13332,12847,12572,14263,13676,11834,13379
P0A8T7,13521,13825,14177,14961,15209,13646,15506,16214,15029,14355
P09126,2242.6,2070.1,1950.6,2296.6,2698.2,2181.5,3002.9,2827.2,2508.4,2053.3
P00490,8963.4,8597.2,9418,9558.4,11216,9351,10785,11231,9355.1,9940.4
P00490,2462.7,2568.3,2677.9,2519.7,2783.1,2390.3,2790.1,2348.1,2496.6,2110.2
P42641,544.89,492.19,361.71,770.47,541.29,494.49,565.35,666.31,396.76,542.93
P07813,16913,17572,16407,19228,23252,17341,19747,19927,17978,21262
P0AGD3,12944,20623,13769,17756,27140,14938,21521,18417,19703,14272
P38038,3195.1,4415.4,3018.8,3976.2,5572.9,3184.4,4877.8,4400.3,4186.5,3092.4
P77338,4483,3906.2,4305,4427.2,4323.7,4141.7,4148.4,4793.4,3927.9,3990.7
P0AC23,1549.5,1230.9,1440,1536.5,1348.3,1657.2,1503.7,1914,1601.3,1668.4
P60785,434.34,506.94,537.4,547.41,578.89,477.5,364.09,627.35,374,622.74
P0A836,50838,58214,50555,56997,68057,29201,58384,57683,49287,50227
