Accession,TotInt_126C_Ecoli_12prot_MS3,TotInt_127N_Ecoli_12prot_MS3,TotInt_127C_Ecoli_12prot_MS3,TotInt_128N_Ecoli_12prot_MS3,TotInt_128C_Ecoli_12prot_MS3,TotInt_129N_Ecoli_12prot_MS3,TotInt_129C_Ecoli_12prot_MS3,TotInt_130N_Ecoli_12prot_MS3,TotInt_130C_Ecoli_12prot_MS3,TotInt_131N_Ecoli_12prot_MS3
P0AGI1,3134,2395.5,2905,2562.6,3335,2431.1,3010.6,3060.2,2467.7,2722.1
P0AGI8,26576,27793,24805,31760,34327,27695,31304,31723,27709,31205
P0AGJ2,14303,14649,11018,17756,14390,16450,17833,15446,13745,13638
P0AGJ5,98822,93247,98271,101010,107230,49853,112720,102420,98442,101400
P0AGJ7,1012.2,1239,1165.1,1318.2,1565.5,1155.2,1496.7,1517.6,1359.1,885.4
P0AGJ9,89787,88679,87773,98451,106840,66608,106550,102630,87759,94176
P0AGK4,8009.7,8404.5,8765.4,9318.2,11198,9007.5,10433,10359,9641,10351
P0AGK8,40420,43850,37610,43657,49952,43674,48085,48728,46362,45095
P0AGL2,2356.9,2675.9,2375.8,2980.9,3112.1,2561.1,2917.2,2465.2,2653.6,2609.6
P0AGL7,6475.2,6968.7,6125.1,7779.1,9096.8,7140.2,9078.3,8436.9,7097.4,5920.6
P0C018,188030,172570,192370,187990,200530,188280,207550,207740,195430,201860
P0C037,4279.4,7540.6,4571.9,5790,7657.9,5279.4,5560.1,5773.1,6955,6739.4
P0C054,2259.9,2667.1,3028.2,3047.2,3564.2,3516.1,4054.6,3413.2,3430.9,3388.2
P0C058,1301,2371.9,1765.8,2076.1,2764.5,2011.7,2259.7,2082.3,1968.5,1795.8
P0C077,16552,14953,17359,17419,18791,15945,19982,17729,15402,15427
P0C093,7280,7248.6,7120.8,7762.2,8198.5,7383.4,8770.7,8334.1,7736.6,8678.9
P0C0K3,12085,13608,11238,14544,16438,12389,15012,14721,12713,12716
P0C0L2,68284,97416,71700,83345,107120,77446,81451,85655,80505,73820
P0C0L7,5112.9,5041.3,5627.3,6226.6,5489.2,5479.1,5882.1,6533.5,5099.6,6147
P0C0L9,1682.9,2008.3,1801.1,1929.4,2626.1,1969.1,2222.8,2279.3,2203.1,2295.8
P0C0R7,35851,32566,36150,39085,39588,35134,41281,39326,35654,37526
P0C0S1,4409.6,4402.2,4361.6,4818,5312.4,4428.3,5591.2,5567.9,5076.8,5342.7
P0C0T5,4888.9,4396.6,4793.2,5396.6,5889.2,4697.3,5789.2,5378.8,4777.6,5140.7
P0C0U4,12172,11585,12174,17863,15350,13693,15539,15853,12882,13646
P0C0V0,269840,277700,260020,303070,329080,270050,333580,321680,291200,275440
P0C7L2,1384.1,1742.5,1277.3,1987.1,1971.4,1460.7,1792.3,1700.4,1848.3,1598.6
P0C8J6,456840,493330,426010,514090,587410,432330,511430,537130,458370,443030
P0C8J8,11587,12900,11257,15533,21464,11870,17170,14018,13577,14380
P0CB39,10477,8870.7,10299,11203,11022,10112,12225,11347,10116,9308.4
P0CE48;P0CE47,1042300,1102300,958770,1219600,1328200,1036100,1232200,1264700,1089000,1096400
P0CF70;P0CF69;P0CF68;P0CF67;P0CF66,1299.9,1594.7,1788.1,1624.1,1993.8,1845.2,1825.6,1781.5,1476.6,1636.8
P0CG19,12656,12783,12839,13090,15869,12285,13998,14800,13683,13827
P0DM85,497.52,483.42,394.76,497.37,692.05,339.52,418.68,579.63,538.3,495.02
P0DMC5,2200.6,2261.1,1976.1,2222.4,2292.3,2156.7,2651.8,2358.4,2299.9,2249.9
P0DMC7,110920,107390,108950,124430,124980,112450,128450,124050,109330,117560
P10100,31022,29562,28698,34632,35239,30321,34179,34578,31363,31961
P10121,60058,67068,63630,70669,74970,62550,73962,75253,68405,69307
P10346,8107.8,10491,7550.9,8989.8,10267,6260.2,9483.5,9108.2,7501.6,8598.5
P10371,16754,21016,16563,18970,24961,16712,20786,20631,19796,16973
P10378,42336,40676,40360,45851,50218,39989,50864,48117,42195,43655
P10384,21251,25511,20740,24780,29976,20399,29294,27192,24990,19791
P10408,534250,515190,504690,580360,603280,507990,596890,594490,536370,588400
P10423,5873.5,5932.7,6327.3,7292.6,6845.9,6183.5,6909,7236,6661.3,6977.9
P10441,6171.3,5811.4,6130.9,6305.4,7532.4,3756.9,7122,6740,6045.4,6535.5
P10443,17327,16500,22697,19470,20742,16345,19609,19882,17245,18064
P10903,11479,10606,9576.1,11396,11662,11356,12492,12043,11737,11864
P10907,3561.6,3435.1,3918,3751,4041.7,3275.8,3966.1,3463,3400.2,4124.9
P10908,28644,29825,26671,34214,36902,27344,33953,35309,29218,28012
P11071,31254,31546,29481,34871,35807,28022,35282,34825,30934,34166
P11289,252.53,471.45,570.3,754.6,609.79,621.59,690.88,707.23,573.96,617.54
P11349,111970,102920,111010,118610,129420,108170,130010,124570,113370,115510
P11447,17603,21008,15241,21306,24694,16871,24200,21176,20294,17353
P11454,47771,50839,44699,49865,58726,44623,55041,55816,48408,48773
P11557,86516,82281,85870,92314,93469,87671,97346,98443,90184,96497
P11875,187620,197640,173110,209290,235600,179720,217780,220670,192620,190880
P11880,55300,70558,53385,65837,81740,57841,68239,69325,67565,61916
P12008,86315,93312,76579,97428,106140,80305,101640,102390,87585,83590
P12281,18695,19860,18601,20920,23752,19580,23159,21324,20083,21741
P12282,9552.4,11457,9176.6,11165,14551,9404.2,11889,12039,12067,10152
P12295,23823,23716,25922,26680,28142,25097,27792,27059,23624,26957
P12758,128150,150720,128030,139050,192580,110330,151060,157900,135800,123330
P12994,22924,27168,21264,23855,29925,23314,25948,26657,23356,20816
P13009,61848,70463,64117,71651,85092,59906,77148,77514,67918,59812
P13016,4040.5,5346,4173.2,5206.5,6128.2,4432.7,5771.2,5413.2,4812,3824.1
P13024,42631,50541,42687,49617,60149,46572,51136,52136,50452,45338
P13029,369630,410410,373920,387120,472490,342700,424010,430270,396040,364720
P13033,52629,58166,50214,59741,66630,50172,62323,64063,53907,57430
P13035,646700,610970,623280,717510,713360,612120,728400,706180,641290,706790
P13036,29769,27428,28082,32194,35124,27111,33513,33113,29533,28801
P13039,3563.4,3867.4,3418.8,4269.7,4587.7,3167.7,4046.4,4015.3,3384.2,3727.2
P13445,57655,56477,58857,63691,68402,61280,69414,67002,59414,65538
P13458,15188,15505,14161,17714,18988,16214,17284,17440,15661,15705
P13482,97280,111570,91641,110860,127010,93013,120250,115530,106770,103800
P13669,12174,11369,11477,11862,13569,11482,13641,12372,12456,11774
P13857,2023.1,2361.5,2050.7,2240.4,3040.4,2231.3,2167.8,2210,2437.6,2471.9
P14081,38733,38139,38052,42339,43796,36859,45170,42900,41874,41023
P14294,3297.9,2652.3,3187.6,3069,3629.1,3422.4,3588.5,3855.4,3090.9,3327.9
P14407,15728,15520,14527,17944,19164,13414,18958,18856,15199,16050
P14900,19826,22727,18902,22621,27995,20272,24822,23451,22153,19300
P15028,28204,28877,29920,32463,33966,24385,34237,31538,30775,32105
P15034,60318,73363,59057,69866,85206,62027,72369,74734,67828,61667
P15038,117340,118290,115200,132740,139530,121650,136310,135450,122410,133900
P15042,105990,116570,98396,122030,144520,102010,123470,126560,112230,116420
P15043,362.07,645.39,612.45,731.92,639.95,633.49,777.59,647.29,625.83,631.51
P15047,20958,26857,20094,25316,32221,21003,28409,29149,25256,22686
P15067,23776,25482,21846,28274,31801,22786,26930,27975,25187,24928
P15078,32167,29391,30633,33616,35256,33646,37243,36183,32271,35007
P15082,416.35,773.59,550.58,644.57,972.88,540.34,720.71,728.73,791.21,642.97
P15254,137850,136770,127170,149250,169560,114570,156380,156360,142100,136610
P15288,176700,222500,184810,205880,261720,188160,223030,221820,211080,189020
P15373,10875,11755,9717.5,10810,13330,9789,11999,12066,10379,9296.5
P15639,106630,100980,96496,115070,119760,96286,124530,117540,100340,100940
P15640,30049,40805,29620,34912,46013,29974,39161,37911,36455,32033
P15723,26883,25566,27711,29749,32697,21640,31863,28906,29201,28652
P15770,6245.7,6970.5,5001.1,6968,8836.4,6193.5,7248.1,7681.8,6493,5739
P15877,4172.7,4784,4264.7,4790,4397.9,5119.8,4987.3,5434.7,4977.2,4476.3
P15977,96634,90759,90997,108700,106440,100090,110930,106610,98273,111410
P16095,144050,148950,139950,161230,190720,139180,179580,179960,156660,151310
P16384,14928,18268,16321,17447,22425,16726,20144,19323,17428,15409
P16456,63787,71022,60700,72192,87187,63520,78954,75421,70759,61123
P16525,10314,9457.5,12919,10245,10997,10543,11329,11159,10909,11931
P16528,14538,15289,14641,17312,17413,15979,18250,17917,14982,15638
P16659,180170,199960,169870,207280,240750,171940,229260,222500,199160,185420
P16681,1983.3,3065.6,2237.8,2166.8,3253.7,2616.7,3328.6,2941.1,2735.8,2228.9
P16700,118020,144150,116320,137780,160430,120770,142500,145350,133640,141010
P16703,14211,16487,13068,16271,18588,12774,17803,17664,15931,12531
P16926,2436,1803,1946.2,2324.2,2610.3,2428.5,2865.2,2863,2447.7,2266.4
P17109,15380,14485,14996,17332,19641,14868,19419,17747,15073,16575
P17115,24176,27021,22601,28689,31856,22128,28781,30504,25363,24576
P17117,23464,28709,25598,28166,32812,25213,28483,28464,25267,25523
P17169,285140,290580,272090,303550,355070,249240,311890,313430,282690,288690
P17443,34175,33302,35584,40343,43654,34855,44084,40383,38112,38867
P17445,55438,56836,50526,62382,68098,50911,67948,65434,54133,50265
P17802,5434.2,5640.8,5837.8,6352.8,7011.1,6039.2,6286.5,7012.5,6174.5,6129.9
P17846,197570,191050,202570,209430,230390,190920,226950,225270,205750,218500
P17854,32024,39784,30083,36660,48479,32921,40198,41431,37513,33505
P17888,5389.3,5770.1,5636.8,5914.2,6477.9,5689,6481.1,6855.6,5085.6,7001.7
P17952,31339,32790,31269,34334,37691,30508,35512,36744,31550,30738
P17993,13440,15445,13375,14444,18148,13375,16199,17164,15622,14476
P18133,6821,7671,7671.5,8428.9,8811,8219.3,8807.9,8431.4,7694.1,8421
P18196,46445,54526,40289,53912,65514,40698,57366,57884,49339,45703
P18335,37601,37119,36321,41566,45587,25981,40453,41644,37656,38859
P18390,4970.5,6286.2,4441.1,5378.4,6441.3,5065.3,6289.3,6084.1,5561.6,4732.3
P18392,7540.2,7065.6,7153.2,9095,8848.2,7902.4,8310.3,8294.8,9162,8669.4
P18775,43348,40906,43308,51192,47750,42396,51541,46219,44457,53522
P18776;P0AAJ1,981.77,890.54,784.72,705,1041.3,1133.7,908.16,1061.7,881.19,728.12
P18811,1607.3,1665.4,1602,1381.7,2047.8,1733.9,2059.5,1606.6,1572.4,1723.7
P18843,59225,68302,56890,68670,82737,58277,74817,75095,65741,61472
P18956,11497,15143,11862,14376,17921,11991,15046,13818,14130,10878
P19624,670.84,707.45,710.31,642.09,907.8,855.26,828.36,930.08,733.71,1204.3
P19636,5157.7,4985.3,4345.1,5691.3,5993.9,5201.1,6207.9,5577.3,4842.7,4250.4
P19926,70914,81170,60627,78327,97948,67125,88735,87330,74416,61269
P19934,43542,43496,39831,46601,50284,43116,49543,47495,45536,49815
P20083,72833,71721,68189,79496,84793,72886,82003,80775,73660,74831
P20099,14849,16774,13992,17278,18494,14843,16608,17292,15570,14169
P20605,5508.4,6785.4,5551.7,6698.1,8606.5,6140.5,7490.8,7211,6277.3,5971.5
P20966,5570.4,5488.4,5285.3,6118.5,6645.5,5284,6044.2,5571.9,5883.4,5976.3
P21151,652120,676640,610830,751360,830420,635880,755050,773520,671620,745820
P21156,13370,13578,14077,14393,15727,13365,15991,15484,13771,13441
P21165,127980,149260,139880,151920,178540,118320,144870,151690,136550,138540
P21169,64398,65181,61695,73237,78491,60559,75271,75790,67142,71228
P21170,128980,132260,127780,148460,158550,126370,153380,149840,130740,132910
P21177,1558100,1424900,1467500,1651000,1729600,1487800,1772500,1690000,1505300,1562600
P21179,245710,248980,244050,266570,296380,237740,264090,275490,248810,256730
P21189,3835.9,3856.6,4102.7,4501.6,4589.3,3793.2,4905.4,4345.5,4096.7,4630.1
P21338,37638,38756,36331,42624,46393,36757,46746,44642,40478,38322
P21362,27325,34748,27919,32734,37936,30431,35208,35499,33584,28262
P21363,7479.7,10177,7923.4,8617.1,10424,8535.2,9078.4,10170,9510.3,8138
P21365,631.02,702.4,788.71,580.28,737.48,846.88,671.23,636.02,861.44,788.65
P21367,28504,39025,27461,36739,48445,30541,40571,39150,35445,31676
P21369,12191,18093,13487,15615,20427,14620,17857,17266,16832,14625
P21499,167140,156330,165520,179490,185480,159780,184150,180060,170430,179950
P21507,94249,92992,96391,100650,108340,94066,109770,106760,98536,104110
P21513,151970,147040,150360,165930,177770,158030,173080,172870,159280,171090
P21514,1732.1,1530.6,1469.5,1769.9,1879.3,1415,1688.9,1725.7,1279,1603.2
P21517,23366,22538,23569,26331,28158,23131,28046,26552,25012,26014
P21599,280350,263110,273210,299300,316620,274710,319450,308620,280730,297150
P21645,13597,15150,11516,15818,18778,13360,16285,17028,14943,15853
P21829,6916.1,8216.8,5794.5,8112.8,10263,5914.8,8192.2,8074,7523.7,6518.2
P21866,9108.2,9172.1,8236.1,9816.1,11651,9026.9,11439,10478,9178.4,9193.2
P21888,103560,102900,100070,113490,125350,105190,118980,119540,105840,109780
P21889,312290,304930,296790,339440,361600,299110,354850,351680,308920,347090
P22106,160510,158790,153810,174840,187790,146500,180020,183990,160540,162160
P22186,8413.1,10663,8237.7,9944.3,12416,8548.8,11011,11152,9610.3,8315.9
P22188,54157,52418,56598,60263,64666,54747,63352,62535,58140,58791
P22255,35651,47638,34231,46672,54412,37710,45310,47689,40503,38485
P22256,287510,266840,273730,305010,339550,269060,322040,332630,277040,281990
P22259,297800,299090,279120,318980,364750,274720,347470,334070,298700,311030
P22333,19900,26971,20827,23556,36088,19831,28694,27659,25925,20037
P22523,178320,162350,170500,181720,197170,175250,189590,186400,182420,184360
P22524,10271,13376,11890,12133,13691,11096,13028,13468,12014,12152
P22525,3630.5,3181.5,3364.9,3312.1,3635.5,3472.5,3673.8,3780.4,3621,3746.1
P22634,9775.6,12179,10107,11718,14761,10289,12662,13710,10852,10710
P22939,64958,71340,63873,74548,85505,61249,75996,79245,67930,66000
P23003,39685,41009,39034,42976,48881,37726,43836,45836,41769,37571
P23256,25715,31496,24212,30642,37840,28130,32277,31220,29641,27967
P23305,12365,11316,11211,13130,13821,12079,13882,13450,11927,13759
P23331,9494.5,10471,8762.4,11331,12760,8969,10953,11139,10602,8765.1
P23367,39741,38199,36765,43396,46311,38109,47223,45402,39529,42028
P23522,17962,21716,17809,21407,25869,19719,22212,23088,22206,19147
P23538,513360,532670,486140,572090,632250,438210,594920,585580,513260,548740
P23721,233550,263200,214010,263840,312830,219540,283950,279900,247780,233530
P23827,32434,44139,33938,39510,47684,36886,41719,41691,40117,34180
P23830,127850,117380,123850,133140,140590,118410,143660,139150,127010,132080
P23836,22591,31560,23006,26757,34854,23874,28522,30166,28114,24848
P23837,4992,4840.8,4778.8,5427.2,5403.4,4994.8,5683.5,5368.4,5214.4,5415.3
P23839,102730,106060,92996,111160,124830,95249,118810,119420,99774,95199
P23843,660210,678060,603800,699070,789560,588260,743060,754490,653770,647250
P23845,24691,32253,24485,30529,42837,24688,34881,33680,32317,28332
P23847,1027800,1055300,979700,1123700,1282200,973380,1201400,1188600,1032500,1031300
P23857,13824,17782,13141,14417,18994,13717,15103,15618,15011,11802
P23862,12464,13029,40663,15687,16032,10308,15248,13734,15212,16041
P23865,154330,146290,154170,170470,175050,161020,177760,174310,157610,167440
P23869,86909,109640,89412,102030,127260,85973,104230,110430,101450,90820
P23871,14177,13981,13584,16485,16524,13830,14910,15862,13884,14970
P23872,4797.1,5913.5,4254.4,5064.6,7172,5034,6391.1,6682.3,5680.2,4108.7
P23874,2783.5,2309.3,2529.8,2821.1,2788.4,2136.1,2592.1,3123.2,2489.3,2928.5
P23878,6092.5,7039.9,6173.5,7338.5,9811.2,6814.4,8132.6,8895.8,7466.8,5983.6
P23882,67920,74850,66522,75758,85855,70867,80225,79570,73448,75469
P23883,29941,30907,26271,33568,38803,28847,35062,34822,32107,35417
P23886,8470.1,7702,11388,8615.3,9731.5,14165,10039,9725.9,9378.1,10233
P23893,52622,78659,53184,68055,90210,59887,74307,76016,68695,63787
P23894,32516,27645,31199,30865,34291,17376,35074,34924,29823,32386
P23908,17806,21003,16888,19058,26335,17546,19732,21036,19007,16647
P23909,87982,82260,84487,92911,98784,84044,100630,95541,86320,88495
P23917,26904,33868,27020,33164,42359,30027,35800,34900,33468,32792
P23930,919.36,848.36,995.19,1074.6,1271.1,1118.8,1328.7,1038.2,993.37,968.57
P24171,183330,180950,184740,193300,213900,169730,203770,201690,181750,198500
P24173,14130,14040,14176,15972,15704,13003,16114,14653,13502,14614
P24177,459.3,416.58,533.7,716.22,512.59,521.23,404.24,702.99,489.79,523.36
P24178,14479,18484,15744,18414,21774,16725,19891,19485,18099,14120
P24182,277170,273130,279500,303090,329040,273610,326300,314030,284010,298740
P24183,11907,12780,11443,13020,13784,11857,13573,13153,11747,11424
P24186,47329,47318,39234,52689,57600,48789,55303,53950,47462,48305
P24188,1936.6,1599.1,1654.3,1883.1,2219.4,2163.2,1952.9,1781.5,1703.4,2198.3
P24193,4653.2,5105.7,4658.3,5287.6,6820.6,4563.6,6137.4,5818,5277.8,4083.3
P24200,910.25,787.31,671.54,1159.1,974.38,841.45,940.38,963.1,950.23,1111.4
P24205,13612,13933,12111,14936,15706,14646,16374,15710,13898,15121
P24215,32427,39710,29161,36633,45914,35163,38917,39751,37837,34323
P24224,3197.3,3409,3106.8,3782,4212.8,3874.4,4103.9,4000.5,3423.2,3779.9
P24228,2628.6,2473.7,2706.7,2504.3,3269.1,2640.8,3196.2,3260,2518.9,2874.9
P24230,18207,18867,18895,21385,23302,21089,23518,21943,22041,22365
P24232,21368,29150,21437,25479,33119,24252,26506,26517,27344,24356
P24242,10341,10432,11131,11798,13164,10910,13511,12542,11626,11634
P24252,10720,11101,10974,12078,12857,12142,11854,12361,10764,10939
P24255,18306,21444,20350,22025,24851,20256,23605,23601,23182,20753
P24554,15763,15202,15837,17013,19132,16250,19452,19199,16816,17071
P24555,13040,12139,11947,15055,15511,13525,15039,15230,14228,14208
P25397,35041,33737,32970,36527,42185,32325,40483,38953,35618,32699
P25437,100890,104400,97446,116010,131860,100010,117000,120410,103240,105660
P25516,314130,294360,299370,322670,359780,266970,353090,341040,303950,315350
P25519,77663,70692,73872,78014,86025,70635,87107,83658,73665,75198
P25522,28313,39005,28140,31846,40949,29915,37318,36301,34693,28959
P25524,79047,71699,78330,79257,81898,75460,89245,86384,80668,78345
P25526,297770,315390,278630,329360,383390,272710,357260,348900,300790,276410
P25534,7223.6,6006.7,6645.4,6820.1,7770.3,6653.6,7612.7,7672.8,6363.9,7291.8
P25535,25681,24089,24473,27754,28703,25919,28165,28475,24383,27456
P25536,1413.6,2168.6,1714.6,1491.9,2646.6,1765.7,2088.5,2196.1,1847.6,1365.3
P25539,102380,101520,101430,117770,122060,102480,120730,119640,106310,112820
P25550,6619.1,6595,7226.3,8082.9,8351.9,7640,7821.5,7782.4,7384.7,7334.2
P25552,29789,29169,29225,34670,35642,32226,36345,35009,32290,32425
P25553,361920,434020,329950,408400,500240,337210,456480,442930,396710,355990
P25665,12346,18435,12367,14404,17183,12136,15145,14283,11680,13154
P25666,61526,59377,56786,65572,69487,56369,70065,67692,60421,66228
P25714,49195,46577,45404,52210,55804,51139,57211,55016,51544,56965
P25718,3739.7,3708.4,3135.3,3925,4557.8,2887.3,4542.3,4103.3,3992.3,3006.9
P25737,3326.6,3319.6,3389.6,4215.1,3684.7,3320.5,4262.7,3693.3,3657.9,4004.2
P25738,23538,26745,24451,26803,29576,27655,27903,28238,27861,29774
P25740,56207,57418,56142,60121,66600,55184,62531,64491,56699,58269
P25741,19747,19246,18413,21115,22993,19573,21280,23089,20715,23006
P25742,28168,27079,27377,29662,32693,27526,33590,31110,27784,29758
P25745,17288,22689,15974,20325,25663,17863,22678,23142,20008,16758
P25746,5961.1,5883.8,6446.4,6434,6992.2,4841.5,7070.7,6202.4,5480.4,5922.8
P25748,43838,42398,42871,47676,52038,40523,51168,50444,44570,45049
P25798,15925,14715,14561,15888,16469,15571,17008,16512,15680,15485
P25888,4745.6,4257,5141.2,5544.2,5546.9,4958.2,6249.6,5597.8,5539,6388.1
P25889,2932.7,3609.6,2898.4,3303.3,4562.1,3127.4,3654.2,3400.7,3267,3104.4
P25894,19344,17816,19728,22245,22851,20357,24404,21652,21515,21367
P25906,9415.9,13151,9273.6,14597,16089,7185.6,17414,11103,10671,10471
P26365,8346.3,7595.6,8935.4,8902.6,10455,8524.9,10383,10118,9325.7,8461
P26459,18897,18698,17745,22042,22830,19616,21488,21967,19464,25124
P26612,49373,71286,49607,64312,80572,44702,71575,69100,61205,53414
P26616,107720,115110,97971,123830,140540,102160,137580,131030,110160,109090
P26646,82206,94627,74344,91085,111650,74775,99826,98304,89211,78724
P26647,11901,11437,12539,13795,13236,13580,14715,14181,12399,13337
P26648,12552,12851,12054,14905,15083,12858,16044,14577,13424,12651
P27126,7005.4,5869.8,6898,6918.1,7565.8,6085.1,7172.1,7317.9,6361.1,6565.3
P27127,26103,23734,24822,27012,29531,24574,30005,27730,25140,26015
P27128,29156,28546,28723,31711,34551,29918,36686,33593,29773,31304
P27129,6027.7,5654.9,5441.6,5938.8,6335.9,5683.9,6809.4,6330.3,5755.2,6082.9
P27240,16496,14807,15567,17815,18672,16225,18554,17749,16622,17365
P27242,31658,31068,31694,34950,37379,31881,36080,36622,32428,35290
P27247,3713.6,3733.4,3562.4,4584.7,4481.7,4024.7,4833.5,4172.4,3791.5,4242
P27248,90291,109180,92892,108300,126850,98216,113310,113930,102830,102170
P27249,129030,120850,121480,136020,144290,126540,145320,142610,128410,139860
P27250,28597,28188,27764,31956,34082,27909,32403,32068,27860,27537
P27278,33435,32583,32993,39321,40342,32844,39578,39918,36919,35744
P27296,864.7,1066.7,909.26,1361.9,1196.4,1003,1202.1,1124.8,1318.2,1204
P27298,199470,264680,193570,233430,316710,196240,261400,252380,239380,207560
P27302,486730,503980,449150,519360,600150,427730,559020,550820,478930,453030
P27303,7373.9,6571.3,6401.6,7520.9,7642.9,6873.2,8113,8126.1,7068.5,7795.6
P27305,5514.8,6406,6161.3,6757.8,7420.8,3653.8,7003.3,7009.7,5901.6,6100
P27306,258240,250460,240800,279680,304760,234560,284150,283010,249320,252890
P27431,32350,46932,34874,41721,55042,36248,46578,45455,42041,36264
P27434,42391,39683,39533,47163,47258,39979,47168,45824,43259,43358
P27550,382520,374920,350580,421000,459610,344930,423530,428780,366810,378580
P27828,45718,52516,43692,53931,65582,46023,56945,58250,47818,52481
P27829,17259,21399,16731,21097,23911,17429,21550,21097,20228,18549
P27830,18026,20015,17263,20834,26409,18162,21716,21945,20622,18483
P27833,7971.8,9568.3,9049.6,10284,12283,8950.3,11478,11579,9408.6,10352
P27836,15261,11043,11707,12607,13782,11763,12948,13734,11486,19041
P27838,26693,37827,28609,34551,41806,31458,36173,33293,34458,31385
P27848,7031.5,9667.7,7189.5,8506.3,11621,6529.7,9731.9,9009,8277.3,6793.3
P28224,1121.8,1355,1174.2,1562.9,1683.2,1381,1567,1428.5,1382.6,2024.3
P28248,14273,18980,15914,17372,20231,15962,19229,18757,17839,17594
P28249,23352,24880,23403,27908,29181,26809,30026,27922,25836,25275
P28304,94418,94046,97006,107430,109820,100240,106380,110060,94733,101680
P28305,15190,14416,14788,16645,17327,14614,17357,17173,15392,15362
P28306,3840.7,3575.2,3197.1,4564.1,4089.9,3860.3,4156.7,4363.3,3726.1,4151.8
P28629,39216,45775,36057,43356,51764,35370,46741,47077,42530,36394
P28630,4289.9,5045,5016,5148.2,5824,4433.5,6014.2,5190.5,5444.2,4726.9
P28631,2095.3,2046.7,2275.7,2339.3,2570.5,2364.7,2420.6,2530.5,2265.2,2198.2
P28634,3823.8,3568.5,4019.6,4655.5,5093.6,4821.1,5396.4,4668.7,4402.3,3844.6
P28635,46642,40796,47931,45943,50225,43932,51082,50273,48675,48479
P28861,37384,39618,36342,42694,45707,38007,43681,43044,39150,42781
P28903,167150,160320,165090,182130,189880,175240,189310,184010,166700,178660
P28904,41157,43957,35077,44703,51902,38095,44870,45500,40216,38664
P28905,3511.1,4433,3428.2,4008.4,4394.5,3414.8,4192.9,4706.3,4319.3,3533.8
P29012,109110,109450,108050,120940,129740,109830,129980,123640,110250,116130
P29013,60784,62465,58418,71217,77473,63811,73845,75144,66981,71373
P29018,9792.5,8672.1,10190,11676,11931,10421,12752,11544,10999,11354
P29131,17674,18800,16852,20713,20773,18573,19728,20626,19979,18849
P29208,4877,6380.4,4861.5,6003.6,7424.7,5639.7,6666,6284.8,5788.5,5516.6
P29217,36388,42652,32974,43340,51037,35418,43672,44633,38105,38407
P29680,79695,79700,77197,88266,93927,77553,92914,90345,82048,88337
P29745,101960,117050,97387,119970,139980,98603,119640,125520,107550,108460
P30011,16371,22117,16252,18741,25924,16372,21669,22109,20468,17502
P30014,2940.2,3728.2,2152,3262.5,4423.5,3418.9,3587.2,3547.8,3290.9,3107.1
P30125,7779.4,7779.2,7458.9,8598.9,8933.1,7182.2,9138.8,9166.7,7751.3,7676.1
P30128,6527.5,6985.9,7540.2,7589.6,8049.1,7494.5,9291.7,8460.5,7771.4,7027.3
P30131,22330,24792,21000,26236,28073,20503,26557,26558,22566,21821
P30136,210950,200200,213100,230800,238060,198170,242260,235980,210320,224590
P30137,36637,45454,37617,42234,48301,40028,45829,62691,41089,42060
P30138,6162.2,8034.1,5506.4,7536.4,8035.6,6351.9,8456.7,7626.8,7161.2,6933.9
P30139,50947,71208,48441,61072,79168,50765,68838,69152,59302,47424
P30140,10828,10549,10257,11901,12587,10801,12355,12246,11228,12500
P30177,33239,29115,34815,33578,36134,31791,36083,35674,29947,32829
P30178,25911,28889,26441,29890,37015,26776,29133,31787,27892,29458
P30744,19070,20464,18114,22386,25581,20274,23473,22656,20794,21407
P30745,1401.3,1580.9,1487.8,1582.9,1769.5,1357.6,1926,1847,1382.4,1777.6
P30749,1401.5,1829.4,1526.2,1536.8,1839.4,1727.8,1507.8,1882.3,1925.1,1528.2
P30843,1265.3,1993.9,1157.3,1824.4,1873.9,1451.3,1375.5,1425.4,1426.3,1602.4
P30847,1849.3,2294.5,1873.3,2510.8,2747.4,2108.9,2644.3,2178.8,2376.3,2621.7
P30850,175440,170360,161210,195070,207730,164340,204190,197390,169470,175700
P30855,3370.6,3614.3,3660.9,3685.1,4045.3,3767.2,4124.4,4515.3,4246.7,3798.9
P30859,81974,122510,88920,101100,131820,94754,110890,110810,108370,89482
P30860,9121.6,12129,9070.6,10773,12932,9332.3,11379,12326,10715,8250.8
P30863,40062,44501,42198,46716,50126,42589,48271,48208,44279,42967
P30864,39052,38530,41462,43533,49655,41587,46724,45407,39132,40811
P30870,54565,51721,54786,58158,62231,52574,61940,60792,52962,57149
P30871,34109,36573,33222,38048,41522,33493,40577,40219,36435,38377
P30958,278550,266150,268530,305090,318430,270410,323960,311640,280050,295970
P31057,26806,30199,24210,29709,35240,25265,31838,32526,29133,26437
P31060,16553,16256,16064,24897,19828,16773,18898,18932,31623,17099
P31063,44692,40331,43482,48090,48954,46117,50970,48691,45313,46229
P31064,6483.3,6229.5,6755.3,6956.3,7875.5,5740.4,8372.4,7341.4,6937.2,6859.8
P31068,559.25,706.46,506.41,648.15,831.35,514,851.04,675.28,524.33,628.59
P31069,12689,16386,12856,15001,18961,14123,16509,16602,15428,13199
P31119,18909,6915.5,8566.4,7470.5,8100.5,8468,10003,15190,7650.5,8094.1
P31120,184050,166240,181100,191200,210860,162930,195910,199860,178130,191910
