Accession,TotInt_126C_Ecoli_12prot_MS2,TotInt_127N_Ecoli_12prot_MS2,TotInt_127C_Ecoli_12prot_MS2,TotInt_128N_Ecoli_12prot_MS2,TotInt_128C_Ecoli_12prot_MS2,TotInt_129N_Ecoli_12prot_MS2,TotInt_129C_Ecoli_12prot_MS2,TotInt_130N_Ecoli_12prot_MS2,TotInt_130C_Ecoli_12prot_MS2,TotInt_131N_Ecoli_12prot_MS2
P0AGC7,2129.6,1534.3,1898.8,1692.2,1955.5,1917.7,1963.7,1866.3,2054.1,1869.2
P0AGD1,46195,64054,45887,52383,64844,50061,54292,54581,53219,49122
P0AGD3,74500,111610,78892,100450,135430,88325,113590,106380,102980,84903
P0AGD7,139100,135680,144330,156810,160430,146560,159010,157020,144530,156050
P0AGE0,42462,50382,43732,47020,52019,46088,52387,52689,48900,45006
P0AGE6,2871.1,3760.6,3101.5,3941.1,4569.2,3290.7,5164,4685.4,4357.3,3713.3
P0AGE9,293470,313450,296030,377250,386010,244990,369400,369310,320510,330790
P0AGF2,10367,12298,11288,12552,14604,11982,13587,13775,12465,12074
P0AGG0,23105,31220,23213,30834,36697,27543,31554,31401,28735,25415
P0AGG2,84360,101540,83663,101630,116940,88230,99711,104330,93595,88930
P0AGG4,12004,14882,11945,13160,16771,12210,14232,14934,13398,10778
P0AGG8,14226,18227,13214,17031,19269,14424,16606,15800,15783,14052
P0AGI1,4955.5,4252.6,4386,5141.9,5287.2,4537.2,4757.6,5673.3,4825.8,4544.9
P0AGI8,45205,46726,42256,51930,54216,45459,52452,52471,45908,49181
P0AGJ2,13547,13787,12049,15293,16267,12945,15952,15616,13512,13271
P0AGJ5,63019,58105,63916,66992,69195,56963,71589,67159,63570,65225
P0AGJ7,5690.4,7224.1,5292.7,6819.8,7518.4,6503.2,7270,7023.9,6516.6,6064.8
P0AGJ9,122250,122500,118140,136020,139600,113160,143760,135790,121610,123230
P0AGK4,90811,96138,98438,102960,108920,98863,112870,106370,99978,97073
P0AGK8,28584,26400,23234,25802,27926,25591,26476,29541,23699,24586
P0AGL2,7721.7,10318,7467,8977.7,10405,7559.7,8154.1,8605.7,8719.3,7107.9
P0AGL7,13771,15257,11964,15330,16963,13390,15949,16961,14327,12392
P0C018,237860,217670,233010,238670,235200,236250,251030,252450,225550,245020
P0C037,5072.6,7419.6,6011.4,7657.7,8677.9,6115.5,8284.5,6527.9,8052.7,6644.5
P0C054,3000.8,3714.9,3654,3846.1,4564,4378.6,3946.8,4068.2,3415.4,3409.7
P0C058,28118,38686,27974,33113,43720,30526,33780,32839,32747,28530
P0C077,27891,26810,27866,30945,32180,27822,30718,30793,27707,28957
P0C079,14680,17755,15760,17173,20732,16411,19110,18505,17535,15492
P0C093,7444.7,6513.7,6696.9,7377.1,8706.3,6942.5,8262.3,8334.7,7146.8,7765.8
P0C0K3,8912.7,9263.1,8033.6,10512,12800,9065.9,11080,10919,9668.6,9582.2
P0C0L2,35919,49814,39215,45461,57258,45354,45980,47251,44496,39957
P0C0L7,18152,17616,18270,20203,20880,19270,22836,20572,19711,19731
P0C0R7,83105,77083,83092,88697,86865,80626,88926,88339,80549,84531
P0C0S1,7742.7,7883.3,7853.5,10181,10277,7919.9,10055,8729.9,9565,8669
P0C0T5,3791.6,3733.5,3683.4,4328.2,5161,4524.3,4389,4761.6,3960.6,4380.7
P0C0U4,10360,10235,10705,11941,12089,11446,12293,11901,11096,11221
P0C0V0,273330,281450,266810,303940,325050,272790,333510,317270,288640,268980
P0C7L2,3563.8,3900,3792.2,5133.7,4884.5,3795.2,5095,4634.7,4154.5,6021.5
P0C8J6,620490,667770,602930,745930,793100,642060,730780,779810,651880,638800
P0C8J8,20377,22038,19239,24574,33748,20114,28371,24526,21678,22676
P0CE48;P0CE47,1468800,1546800,1382200,1766600,1804500,1522300,1682200,1752400,1525900,1565800
P0CF70;P0CF69;P0CF68;P0CF67;P0CF66,10465,11014,11255,12455,12423,11868,12509,12224,12544,12327
P0CG19,22516,21373,22075,24601,26338,22892,26668,26679,24733,23528
P0DM85,786.41,864.48,680.25,920.17,910.3,841.45,1029.2,948.1,1000.3,828.99
P0DMC5,13216,12736,13364,16308,16041,14811,16241,15841,15435,15269
P0DMC7,78768,79955,80967,92021,91687,78329,93526,91205,78540,83633
P10100,42969,42681,41081,45929,46922,42091,46592,46878,42633,44080
P10121,160290,168790,164720,183020,200010,165080,190720,188210,176310,175600
P10346,21092,28031,19139,23822,28512,17932,25430,26470,20404,21735
P10371,26722,33208,27714,31810,39061,27905,33600,32783,30660,28279
P10378,81565,79762,75542,92325,96736,76561,93820,90562,79292,80947
P10384,56252,76237,57033,70025,85911,57228,79115,72576,70366,56777
P10408,471030,459650,469520,530890,551390,486220,549260,546860,491200,523580
P10423,3737.4,3641.5,3692.3,4456,4107.5,4976.8,4657,4856.1,4249.3,4434
P10441,5812.9,5772.7,6762.6,7240.4,7186.7,6853.1,7956.1,6422.8,6272,6721.4
P10443,52483,52064,54265,60992,61751,53883,61847,59059,54623,54132
P10903,22059,20947,20807,23664,24048,21686,25341,23898,21405,23202
P10907,9002.9,9442.5,8521.4,10476,10563,9747,10316,10825,9211.6,9955.2
P10908,25003,24346,22995,27237,31845,23513,29755,28633,25612,21956
P11071,58655,55730,53961,62934,63223,55088,67294,70458,58459,61362
P11289,2433.1,2366.3,2382.6,2405,2627.4,2552.8,2835.4,2570.8,2587.7,2633
P11349,116310,116910,114830,131280,136150,120250,138290,135920,125310,123950
P11350;P0AF32,5159.8,5873.7,5191.1,6641.3,7120.7,6078.9,5590.4,6227.2,5899.7,8060.3
P11447,15424,18572,15050,18899,22341,16595,20380,19480,17225,16378
P11454,40883,44228,38524,44041,50973,39182,47746,46679,42435,42490
P11557,122110,118220,120200,129840,131840,122210,137830,133250,123070,131690
P11875,244470,261290,228470,276150,303530,237240,282740,282020,248070,245080
P11880,34889,42091,33864,41587,48114,34530,44509,42918,39888,37776
P12008,129080,132690,119470,144140,157690,120240,152800,149830,128580,120160
P12281,47791,48062,46266,52935,55849,48208,56007,53807,49850,50446
P12282,5153.4,6897,5619.2,6281.8,8306.5,5658.5,6664.2,6607.8,6264.2,6345.4
P12295,15073,15260,14234,17916,18805,14970,17274,17622,14986,16332
P12758,110070,132630,106260,134600,154720,108380,139830,138740,125830,105610
P12994,50204,58419,50445,57098,67871,49940,60288,58137,55161,49354
P13009,62273,73476,62413,76202,85869,66444,82094,78275,74017,65215
P13016,13602,17338,13684,16190,19237,14394,16512,17632,15692,13864
P13024,51229,58530,51475,58913,67218,53263,61658,60405,57950,50205
P13029,387230,414620,392110,414530,477440,369690,439280,441870,412590,386530
P13033,97533,106980,92965,115650,121510,101340,114130,117170,103770,111970
P13035,603240,564690,594410,669500,662490,576560,687610,669070,604120,647970
P13036,23195,22697,22442,28250,28050,24015,27383,27133,25257,25164
P13039,8245.4,8247.8,7954.5,9494.8,10278,8346.2,10125,9905.8,8501,8724.1
P13445,50154,47161,52276,54216,54222,51531,56224,55955,50287,53498
P13458,40054,41313,40743,45056,50647,43939,46471,46892,42332,41524
P13482,74873,88414,73834,92221,99803,78273,97281,93917,85929,83552
P13669,9962.9,10324,10633,12360,11985,10108,12378,11619,10706,11071
P13857,6600.4,8579.8,6585.2,7706.2,9147.1,6684,7763.2,8254.6,7947.1,7036.7
P14081,52047,51052,53297,57723,60781,53736,60419,56054,54108,55142
P14294,6737.2,6698.5,6106.4,7686.6,8382.4,7631.5,8530.8,7789.2,7084.4,8268.1
P14375,10530,10651,10762,11522,12520,12357,12033,12389,10904,10408
P14407,29520,28679,25895,31186,33446,27932,34101,31902,28988,28733
P14900,35650,44553,33800,44922,52965,37382,42932,45165,40920,37275
P15028,75554,78765,77583,87003,89451,79958,88440,86769,81591,82248
P15031,2704.1,2512,2175.5,3089.9,3202.8,2588.1,3155.1,3091.8,2732,2773.9
P15034,100600,120650,100560,118900,140480,106740,117590,126390,114430,107280
P15038,164310,155520,158000,179130,182060,169000,187830,181760,168420,174050
P15042,190980,210030,174620,213420,234570,179050,221020,218310,194780,191880
P15043,348.99,345.88,351.27,458.44,337.6,382.2,524.68,437.36,426.79,478.15
P15047,16328,18701,14022,19414,23670,16184,20468,20890,17458,15964
P15067,39114,40553,34624,43335,48969,36327,41872,44320,38070,36676
P15078,21977,22552,21677,24726,25401,23449,27110,27317,23995,25947
P15082,16919,21241,16983,19145,25722,18447,20538,21600,19970,16929
P15254,178610,182880,164850,197860,219920,166780,204530,202230,183700,178580
P15288,133770,174280,141810,166420,197260,153180,174970,171740,166670,154450
P15373,9224.5,11348,9591.6,11154,12333,10906,11188,11610,10669,9942
P15639,152260,149000,145040,169120,176400,143140,175270,171560,148800,151710
P15640,24972,33218,25674,30331,38261,19056,33045,31228,31102,28636
P15723,52482,51506,52815,58403,59061,49438,60606,58161,54641,55527
P15770,12222,17064,12835,16601,18375,14651,17508,17251,16175,14566
P15977,116970,107450,113160,121830,129690,115080,133040,128760,115320,119550
P16095,164220,170630,159510,189490,217540,165790,204820,201750,177390,164160
P16384,21430,24752,21581,25524,27988,25837,26848,26563,24258,23501
P16456,88195,102000,84602,101210,114560,87828,104500,105090,95256,86549
P16525,28629,28513,28738,31127,31982,30829,33411,33822,30030,31135
P16528,10347,9949.6,9710.7,11239,11558,10061,11377,10687,9490.8,11074
P16659,243310,281220,240610,287940,323700,245190,311080,306740,277610,253870
P16681,6765,8648.5,6141.3,8815.1,11000,7756.3,9908.2,9107.8,8457.4,7641.1
P16692,346.51,468.77,576.51,644.78,621.22,527.37,559.74,553.36,610.52,509.28
P16700,120170,138230,125060,143820,158460,125620,149130,145960,139250,132320
P16703,27236,32427,26251,30524,36357,26676,34069,33768,29214,23258
P16926,4710,5010,4765.2,5360.2,6098.4,5598,6235.8,6293.2,5651.5,5936.1
P17109,9726,9754.7,9899.5,11269,12421,9888.1,12357,11028,9757,9766.7
P17115,17291,19558,17433,20046,22767,17438,19847,20740,18051,17032
P17117,33345,39642,32911,38849,45345,34291,39658,39668,36312,35959
P17169,287710,287980,273570,307440,350950,249090,312710,315490,288190,275250
P17411,1305.4,1445.6,1522.7,1972.4,2009.3,1608.3,1805.6,2035.9,1590.6,1477.9
P17443,19213,18154,20548,22173,24556,19110,25749,22421,21845,20520
P17445,56908,58633,52319,63249,69541,54817,68850,66730,57329,50344
P17802,3068.6,2416.5,2458.1,3639.4,3636,3061.1,3555.9,3622.1,3174.1,2918.8
P17846,177670,173360,175120,200790,206570,181100,209090,198860,182050,191550
P17854,46606,60779,45284,57116,66524,48849,59630,59170,55734,49538
P17888,3939,3760.7,3887.2,4023,4778.4,4429.8,4974.4,4608.4,4354.6,4329.3
P17952,58906,56243,54738,60812,66152,54988,65599,63712,58240,58900
P17993,18861,19982,18743,21826,23165,18673,23268,23050,20185,19126
P18133,23249,22108,21342,25000,26125,24615,25922,26555,23861,24068
P18196,36006,41200,31143,42192,48607,32193,43595,43998,37529,35774
P18335,27939,26661,28198,31196,32801,22519,30030,32022,27762,27652
P18390,2618.8,2958.2,2726.2,2847.1,3779.8,2816.7,3434.7,3255.2,2938.9,2787.8
P18392,12373,12825,12627,14736,14447,14016,15372,14978,12917,13716
P18393,493.38,669.83,545,711.74,1287,691.05,1087.4,641.83,713.34,591.67
P18775,56419,54575,58219,68487,66111,60359,66803,63952,61663,66104
P18776;P0AAJ1,10875,13353,9553.8,12298,14917,9767.1,12661,12944,11326,10075
P18811,4437.1,4314.8,4131.4,5304.9,5283.3,4816.5,5542,5321.3,4548.9,4597.6
P18843,140190,163690,139230,169210,195360,142910,180860,180410,160850,150850
P18956,25326,31411,25316,28868,35311,25900,32229,31540,28353,26519
P19319,3363.5,3424.2,3222.8,3462.4,4067.4,3555.1,4005.2,3727.7,3181.2,3795.9
P19624,8920.6,9752.9,8666.1,10909,11908,9347.1,11236,10499,9824.7,8760.9
P19636,23591,24845,22421,26473,30069,25814,29100,27811,25251,25652
P19926,100760,121450,93077,113360,139700,100530,124450,123550,109290,96222
P19934,73862,75798,71297,78462,80395,69388,84001,79805,72604,76671
P20083,111590,106940,109320,121630,126320,113500,130590,125550,115550,111310
P20099,29211,30990,25946,32401,36749,28420,32249,33932,30861,28517
P20605,9538.5,12309,9055.8,12545,15443,9927.5,12328,12522,11512,9930.4
P20966,1063.4,1442.7,1268.7,1558.8,1644.1,1548.4,1608.2,1570.9,1352,1486.5
P21151,601900,604220,584880,658620,734970,625990,715670,696340,610520,603000
P21156,20024,19258,22420,23155,23988,20702,24615,22746,21161,22472
P21165,168180,184530,175080,200880,222700,164450,188950,203670,175610,181580
P21169,84049,81203,80301,93502,103170,81289,96084,95467,84371,90439
P21170,190420,201930,180150,213150,227340,181870,221580,217340,191000,190600
P21177,1297900,1183400,1252600,1434700,1430100,1265300,1484300,1436800,1275800,1299300
P21179,221650,227680,214540,237670,255420,216380,236570,250750,223380,228140
P21189,2189.6,2448.4,2447.5,2505.9,2924.5,2293.8,2626,2770,2384.9,2730.1
P21338,48091,50330,42895,54389,57704,47238,58822,54665,49625,47966
P21362,15358,19500,16662,17172,22956,17739,19507,20681,17331,16325
P21363,25389,33496,24407,30381,35360,24360,30879,30542,32028,26519
P21367,40783,56104,52167,51102,67169,43472,54891,55575,48470,44726
P21369,7342.2,11323,9083.3,10948,13375,9466.5,12105,10802,10854,9432.9
P21499,157880,148840,156980,172090,175920,159810,175670,170760,158420,173210
P21507,113880,105480,116960,117540,127740,111640,125160,120320,115330,121760
P21513,245470,241380,251420,272060,277930,261060,286460,273270,257370,269980
P21514,4221.3,4609.1,4027.9,4744.9,5244.5,4518.2,4878.9,4856.7,4481.5,4511.9
P21517,15639,15053,15366,17577,18115,16457,17846,18051,15278,16902
P21599,364030,351540,359580,399190,406860,363620,421680,410160,370340,389480
P21645,33465,39566,31545,39336,41879,34773,41989,41142,38543,40032
P21829,5597.5,6896.4,5526.6,7001.1,8001.3,6147.3,7929,7205.4,6706.2,5969
P21866,17433,18873,18914,20519,24713,21179,20333,22184,19971,20579
P21888,142970,144580,139990,160760,171020,146960,165150,164650,149900,156040
P21889,435970,423520,425420,492330,517710,434030,514220,505280,451270,474710
P22106,168970,171040,161000,185600,197190,157110,192340,190280,171030,169460
P22186,23371,28712,22231,27532,33538,23806,28879,30575,27263,24432
P22188,73255,75527,74037,82175,84776,75001,83421,84895,79020,82201
P22255,26764,36894,27545,34600,43592,29549,35942,36474,32570,28502
P22256,220580,208480,210450,247510,261360,214780,247630,252660,216730,221880
P22259,279910,280440,267820,305310,332570,266520,330100,315130,280780,288460
P22333,37820,50604,38610,48089,62396,42381,54002,50282,46778,40584
P22523,263670,253920,249680,283350,295740,266320,279930,285870,269910,282210
P22524,24236,30591,25680,28817,34966,27217,30371,31252,30305,28205
P22525,26175,26257,26060,28764,29790,28089,30330,30469,28488,29379
P22564,912.25,1192.6,1050,1135.2,1464.2,1072.8,1023.5,1247.1,1040.4,1303.9
P22634,16555,19440,14965,19287,22269,15824,20343,19806,16108,16278
P22939,71914,76461,71951,81205,95043,66888,87465,88557,77226,73453
P23003,60228,64448,59683,70163,74399,61829,68048,71352,61285,60773
P23173,2450,2365,2758.5,2849.9,2665.7,2850.9,2834.6,3025.3,2626.8,2491.1
P23256,47956,56970,46420,55874,66327,48234,59822,56749,54833,48176
P23305,8584.8,7659.1,7210.1,8456,8744.4,7902,9187.3,8845.2,7840,8518.7
P23331,26356,30508,25499,32447,36178,28766,32398,32811,30807,28523
P23367,78377,75888,73094,89015,92736,77291,91230,88737,80058,81260
P23522,25928,33012,26635,30069,37521,28123,31455,32428,29767,27884
P23524,3109.8,3753.9,2830.7,4064,4296.2,3472.6,4335.5,4233.7,3970.7,3722.2
P23538,570550,584510,553090,648110,680390,538720,662980,657090,572330,588000
P23721,201180,223000,194920,232710,270970,194250,254970,244190,220820,196620
P23827,31982,44014,33565,38501,45636,35193,40402,39433,38614,30757
P23830,101770,96014,98175,109670,114280,99220,116500,111660,103330,105490
P23836,43976,57217,42860,53150,63579,44066,54781,56632,50473,47836
P23837,7188.2,7526.1,6809.9,8748.8,7893.4,8723.7,9099.6,8728,7438.2,7764.4
P23839,208560,199770,182040,213210,231890,184490,222690,229150,191530,186580
P23843,727170,725610,695690,789190,866900,679200,850210,840340,735830,706990
P23845,61942,78024,59787,75241,95439,64272,79497,78519,74504,67411
P23847,833650,832290,790090,949820,1019800,809230,991980,977140,848230,854470
P23857,34616,44406,31805,37703,43896,35665,39072,40870,39279,31637
P23862,17315,16067,15741,17648,19186,16630,18605,18950,17356,17869
P23865,247480,240340,246170,263560,274010,253380,283820,269730,248360,262390
P23869,160420,199420,175850,200560,222520,175190,209930,204750,190730,173200
P23871,14672,14155,14578,17576,17170,15604,16139,17510,15079,15895
P23872,12610,14083,12069,14240,17639,12642,15907,14871,14420,12701
P23874,1647,1448.7,1647.7,1760.8,2055.9,1906.7,1814.4,2072.1,1967.4,1578.9
P23882,64859,69301,63841,73545,80587,67456,77106,74162,70153,66703
P23883,53376,54095,47601,60990,68004,53350,60193,60483,54920,59164
P23886,14946,14195,14946,16371,17075,16559,17777,16524,16392,16635
P23893,69844,92718,71055,86570,110550,78971,96537,92171,84015,70880
P23894,21876,21632,21704,22994,25647,17844,25970,24434,24210,24948
P23908,17497,22063,16364,20721,25420,18420,19974,20879,19790,17711
P23909,94581,90762,89962,106260,110250,95045,108920,106950,95640,102990
P23917,20185,24616,18696,24534,28679,19584,25770,25804,22851,21079
P23930,5590.8,4746.6,4830.9,5339.1,5386.4,5346.6,5657,5937,5342.6,5439.5
P24171,202100,197700,198860,219780,238200,200820,229880,225100,207360,217290
P24173,20424,20143,21526,23129,23145,22713,23222,24689,21044,23094
P24177,700.14,520.85,644.15,645.23,590.47,756.17,472.15,551.83,596.34,541.84
P24178,90710,107100,96288,102120,120410,99746,114770,110150,106150,94698
P24182,234600,228770,248050,266040,288620,243130,287370,278600,251410,263440
P24183,17063,15877,15291,17728,18805,19413,19020,18486,17404,17558
P24186,67969,64199,65523,75067,77107,67825,80288,75488,68509,69230
P24188,1159.3,1285.8,1065.8,1528.5,1663.1,1391.6,1647,1375.1,1430.6,1494.7
P24192,665.31,757.22,504.61,921.38,853.8,869.12,926.68,768.77,591.66,667.27
P24193,4085,5305.6,4160.4,5928.5,6250.7,5141.9,6251,5552.2,4812.4,4350.6
P24200,3427.8,3109,3429.8,3697.1,3788.1,3404.4,4561.8,3620.3,3279.8,3452.8
P24205,20546,19323,18121,22907,22867,21263,26219,23091,22785,22792
P24215,45606,59827,44905,55853,67575,48693,57146,57958,54737,50315
P24224,6817,6915.3,6868.2,7512.1,8540.2,6773.9,7827.4,7690.1,6732.3,7471.1
P24228,9325.8,8887,9758.8,11927,11293,10604,12066,10768,11215,12054
P24230,48466,48522,48325,53716,56562,51904,57227,56225,52194,53683
P24232,18808,23486,19320,21490,26232,21262,21849,22938,22519,24142
P24240,3030.1,3256.6,2993.6,3762.2,4138.5,3484.2,3558.7,4160.2,3684,2896.4
P24242,28423,23999,28387,31466,32487,27475,33231,31245,27413,26484
P24252,10029,10209,10312,11383,11395,11508,11125,11048,9968.8,9816.8
P24255,33496,36868,32697,38838,41804,35789,39214,39008,36584,35430
P24554,54475,55253,55674,62727,64021,57635,64163,62651,56957,60193
P24555,25100,22213,30089,29223,30121,25191,29651,27999,25812,28048
P25397,85151,88974,85541,97877,106620,86449,107260,98394,93379,88225
P25437,49897,49842,48830,57395,62105,49830,58637,58939,51044,52815
P25516,435080,417310,421350,490220,499770,422320,504550,491610,434120,450470
P25519,146310,138760,142920,161790,167280,145170,167930,164730,150490,153290
P25522,48022,66540,46755,58419,69075,50845,63207,61787,57540,52811
P25524,66985,64454,70044,72939,73943,68351,79608,77043,71445,72635
P25526,356450,374350,346530,414740,455750,355950,441320,429900,384230,360570
P25534,7750.1,7778.4,7483,9051.9,9176.7,8396.2,8795.3,8078.7,7654.8,8024.8
P25535,35036,32698,34012,37384,39259,35243,38646,38843,35104,34973
P25536,8070.9,10654,8286.3,9538.2,12007,8421,9659.2,9967.2,9928.5,8258.6
P25539,97514,97835,95299,107580,113190,99393,115570,112350,101420,103420
P25552,47276,47712,44212,53483,54822,50123,54467,55158,50521,52050
P25553,601090,709820,570210,707440,824770,584930,766380,750540,675710,602430
P25665,10112,13918,8939.6,12086,13474,10318,12263,12587,10836,11171
P25666,51652,50118,49744,55780,56559,48265,57266,53708,49151,53567
P25714,88149,81352,81632,93852,94378,87236,99257,94813,87649,89404
P25718,4692.6,5134.7,4499.4,5614.4,6173.3,4461.9,5466.3,5010.6,4701.2,4477.4
P25737,5363.2,4060.8,4615.5,5285.7,5446,5418.2,5643.5,5334.9,4963.8,4930.4
P25738,31339,32707,32113,36297,38096,33419,34916,35198,34569,35981
P25740,60346,55416,59571,65400,65538,61330,66766,69559,60500,64242
P25741,39199,37767,37013,42509,45178,38870,43442,42783,38520,39046
P25742,31881,31496,33033,34897,36795,33490,37043,36067,32162,34346
P25745,63293,80576,59742,73905,90971,60133,77370,78034,71038,63196
P25746,11077,10614,11158,13078,12743,11585,13808,11869,11853,11180
P25748,38112,37719,37321,43528,46070,37954,46025,45647,39488,39762
P25798,47757,46190,43933,50846,50930,50156,50575,52150,46196,48348
P25888,8503.7,8803,12793,11318,11067,9645.8,10880,9987.5,11063,11526
P25889,5509.6,5817.2,5263,6104.6,6699.5,5228,6605.5,6521.2,6127,5404.6
P25894,26641,25376,25445,30382,29880,25921,32849,28423,29381,28307
P25906,22146,29173,22431,27727,33263,22967,29146,27605,26264,24941
P26365,16926,15949,15770,17653,19513,17385,19404,19220,16955,17416
P26458,22023,20490,20263,22556,25583,20881,24125,24524,21803,22618
P26459,10654,10678,9692.5,11244,12838,10117,11845,11777,10972,11772
P26612,28531,38703,27915,47438,42808,28240,38828,37922,34322,33350
P26616,178670,181580,165340,201970,219310,168480,223280,210460,179790,171200
P26646,56135,63615,52209,64006,74878,52135,70142,67604,60460,55929
P26647,33664,31093,31170,36186,36642,34968,37372,37392,34566,35000
P26648,39076,38789,38586,43756,44828,37787,46346,43249,41524,39913
P27126,13867,11033,11412,12647,13874,11075,13520,12677,11158,11352
P27127,26427,26426,25239,30487,31806,25540,31698,30217,26496,27962
P27128,57364,54137,54785,62732,63361,56644,68873,64306,57972,60176
P27129,5170.6,4952.1,5106.7,6095.7,5951.6,4963.5,6195.8,5952.4,5398.4,5460.2
P27240,12320,12390,11907,14006,14372,12023,13425,13798,12961,14241
P27242,27779,28072,27705,31578,31635,28998,32696,32437,29711,31261
P27247,3200.1,3769.4,3259.9,3868.8,4123.4,3365.1,4452.5,3810.2,3833.9,3560.8
P27248,137720,165370,150860,170620,189860,156890,179070,179530,168300,155030
P27249,158060,151720,149170,170460,175470,154470,175090,170630,157150,167870
P27250,28398,30341,28148,31897,32636,28707,33977,32466,30183,31475
P27278,55669,56316,53934,58763,63722,54480,62440,63617,55946,56155
P27298,266630,357890,263020,323790,405830,265810,350140,338220,313830,278060
P27302,581120,590200,543140,612290,702440,520560,659500,648780,564020,522290
P27303,10628,10796,10164,12062,12617,11568,12589,12921,12091,11794
P27305,13115,12613,12160,15253,15291,12459,15093,15238,14327,12559
P27306,173370,170600,167860,196580,206570,169350,196880,193480,174150,173980
P27431,43063,61279,47135,57525,70378,50346,60704,58308,54537,46640
P27434,20112,19702,20468,23571,27718,21197,25514,23949,21501,21647
P27550,330970,329060,308230,365870,397790,309900,369140,368860,321430,321250
P27828,52815,59672,50240,63493,73443,54162,62346,65606,56368,56332
P27829,20430,25237,20465,25117,28547,21541,25732,24962,23801,21466
P27830,39229,45089,37822,43525,50639,38490,45537,45442,41219,38228
P27832,10318,10273,9949,12100,12292,9705.5,11940,11270,11041,11117
P27833,16255,16029,15293,18577,22036,16373,20409,20027,17060,18193
P27836,20190,20289,20284,21893,21493,21285,23360,22794,20328,20669
P27837,6146.7,6245.6,7441.2,7576.8,7039,6937.9,7662.5,7931.1,6728.8,6980.5
P27838,16934,21679,19067,23189,26798,20040,23597,22403,22418,20437
P27848,5722.1,7245.2,6239.5,7401.9,8205.8,6123.5,7817.3,7116.2,6832.3,5684.6
P27859,5813,7418.5,5360.8,6173.5,7561.5,5800.8,7145.8,6833.6,6203.6,6134.1
P27862,1144.9,1419.2,1154.4,1657.2,1557.4,1361.5,1784.7,1778.5,1220.2,1247.2
P28224,6445.9,5619.6,6008.2,6521.3,7003.4,6195.4,6740.7,7040,6254.8,6341.4
P28248,17690,22859,18490,21692,25487,20490,22319,23039,20455,20785
P28249,2842.7,2173.1,2781.3,2904.5,2807.9,2591.4,3112.7,3136,2565.2,2420.8
P28304,135550,131910,136610,149150,156180,138170,151740,155400,128630,138790
P28305,30805,33292,30148,35954,36681,30240,37641,35785,33509,33198
P28306,11186,10019,9658.2,11298,12827,10531,12574,11336,10482,10769
P28629,44408,49084,41643,49802,57532,41301,52121,52473,46906,43323
P28630,21517,24837,20742,24100,30391,21582,24344,26175,25755,27608
P28631,6159.4,5977,5975.8,6562.3,6668.9,6239.3,7574.9,6674.1,5959.2,6655.3
P28634,7460.8,7693.8,7133.8,9198.3,9762.5,8316.4,8605.5,9160.2,8360.6,9076.8
P28635,47542,41146,43777,45849,53527,49179,57227,56051,52184,51244
P28861,32842,32828,32067,37299,39623,34016,37991,38186,33756,36274
P28903,178360,176680,172700,205670,205890,191100,216780,201870,184230,196800
P28904,86541,86899,77775,92924,104390,78822,91034,92952,82802,79051
P28905,3829.6,4682.6,3958.3,4733.6,5256.4,3870.8,4983.5,4656,4481.4,4269
P29012,76931,75567,79245,87325,89240,76329,88397,87941,78773,75226
P29013,56246,51341,53037,61477,61912,54106,61028,61572,55404,57573
P29018,15484,14309,13725,16553,16719,14487,17726,16400,15638,16414
P29131,50231,49384,48944,55400,59123,53796,59514,58382,54055,55640
P29208,16832,20180,15904,19222,22272,17669,19926,20172,18143,15651
P29217,38426,44008,35239,45238,52394,38104,46461,47591,41130,36525
P29680,98531,94333,97573,110280,108280,99984,119740,112050,99890,101170
P29745,99681,111140,98083,119240,129510,100010,119670,121850,107540,107980
P30011,14177,19335,16698,18817,23000,16303,19948,19737,17968,16407
P30014,5745.7,6921.1,5327.5,6820.9,8135.1,6206,6837.8,7163.8,6554.2,6075.9
P30015,2158.3,2212.2,2273.6,2156.2,2688,2531,2503.6,2376.7,2149.4,1985.8
P30125,38698,35455,35047,39120,38257,35719,40988,42241,36787,38057
P30126,2484.5,2970,2241.3,2659.2,3194.8,2624.4,2838,3040.6,3030.6,2617.1
P30128,19402,20631,19265,22184,23953,21757,23529,21828,22302,22734
P30131,12954,14729,12973,14661,15408,13795,15874,16918,15020,14001
P30136,212090,209350,215140,239340,243770,214690,248980,240990,220560,230850
P30137,49873,58781,48826,55238,59950,54712,61307,74774,56673,54154
P30138,30927,38913,30369,38570,44311,32422,38820,39348,37529,34921
P30139,10156,13424,9824.9,12725,15696,10643,13402,13067,11467,9933.3
P30140,34654,32320,34004,38018,38680,34529,37283,37727,34623,34569
P30177,40513,38547,41434,45591,51604,43642,47246,48803,41706,43670
P30178,61149,68144,60966,72226,81265,62326,67713,73012,64958,62377
P30744,19297,20544,17783,22158,24185,19869,23779,23138,19885,19054
P30745,4852.4,4552.4,4450.2,4960.7,5610.2,4569.3,4951.6,4734.6,4647.2,5462.7
P30749,5861.6,6994.2,5971.2,6789.2,7855.8,6806.3,7301.1,6716,6604.1,6312.2
P30750,264.75,366.72,224.04,437.94,503.1,280.92,394.68,368.67,463.77,358.64
P30843,5461,5602.9,5457.7,7283,8174.2,5691.6,7292.4,7385.1,6619.4,6735.6
P30847,869.04,799.14,974.4,1021.2,1280.4,901.87,1005.9,1188.4,1084,1126.7
P30850,184490,182920,173000,209890,223020,175430,217180,208660,186450,194730
